Index,DocID,PairID,Score,Text
3415,stance,stance_629,0.406,"Why is it illegal to kill an unhatched eagle egg but its legal to kill an unborn human baby?isright
Kudos to the mentality that believes people who are dumb enough to not use protection are 'mature enough' to take care of a baby."
3416,w_r,w_r_206,0.406,"It is the third busiest station on the network and the busiest without connection to the National Rail service .
The idea was looked into , but Network Rail own the necessary land and need it for their own expansion plans ."
3417,stance,stance_400,0.406,"Trump Tower is not on fire. It is The Avery building. The only Trump fire is the one that I hand out when #YoureFired #TrumpRules
THE @realDonaldTrump **MAKING TWO FEES INSTEAD OF ONE** WE NEED A WINNER IN THE WHITE HOUSE AGAIN #MakeAmericaGreatAgain !!"
3418,snli,snli_156,0.406,"Children are having fun playing in the water and on shore at the beach.
A shirtless guy with blue shorts and a surfboard walking towards the beach water."
3419,stance,stance_386,0.406,"EVERYDAY AMERICANS AND THEIR FAMILIES NEED A CHAMPION AND HILLARY WILL BE THAT CHAMPION.
@HillaryforIA come on, Iowa! For better USA and the ROW"
3420,snli,snli_109,0.406,"Numerous amounts of buildings surrounding tourists.
A man and a woman pose for the camera with pursed lips."
3421,snli,snli_350,0.406,"Several women are gather around a table in a corner surrounded by bookshelves.
A crowd gathers in front of a stand from which a man and two women sell food."
3422,gr,gr_625,0.406,"In one case, I didn't understand the mechanics of how Jafar could do something to a certain character - it didn't make sense to me.
*But*--and pay close attention now--*I have to do what [Jafar] says."
3423,stance,stance_596,0.406,"@AsaSoltan putting abortion in with choices for women just won my heart over. Yaaaaaas! #shahs
Just owned a woman who works for planned parenthood. #factsonly"
3424,snli,snli_300,0.406,"Three people sitting on a bus each doing something different.
Three people at are doing high-risk work."
3425,gr,gr_676,0.406,"Dealing with all the craziness really helped Dez grow as a person.
Reese and Dez get closer throughout the whole book, but especially during the time right after her change."
3426,gr,gr_715,0.406,"(p.399) ""Welcome to Bordertown"" by Ellen Kushner & Terri Windling sets up the premise for the anthology.
And the individual authors of the anthologies used the premise in diverse ways."
3427,gr,gr_346,0.406,"And, there's a good reason he insists on trying 'the shoe' on every maiden in order to find his real love.
I'm baffled by the low ratings, because it's a really good retelling and you'll find mentions of other popular fairytales in there too."
3428,gr,gr_668,0.406,"I struggle to get into Stephen Kings way of writing.
I recommend The Bazaar of Bad Dreams to all fans of Stephen King."
3429,gr,gr_871,0.406,"I cant' relate to the main character; Rudy and that's a big problem.
Teeth is just as much of a complex character as Rudy."
3430,f_r,f_r_86,0.406,"check out this site for more info:
Please check IMDb for information."
3431,w_r,w_r_255,0.406,"The hurricane caused 3,000 deaths , as well as crop and animal damage .
It caused around 163 deaths , and brought damage throughout the areas it affected ."
3432,w_r,w_r_483,0.406,"In 1889 it was raised by the Roman Catholic Church to the double rite of first class .
The Latin Rite or Church is the largest and most widely known of the 22 Rites of the Catholic Church ."
3433,w_r,w_r_138,0.406,"Clancy has generally been regarded as a political conservative , and has donated over US$ 256,000 to Republican Party political candidates .
Though Hindenburg ran during the second round of the elections as a non-party independent , he was generally regarded as the conservative candidate ."
3434,f_r,f_r_412,0.406,"Why attempt to love someone that cannot reciprocate those feelings?
You are not the only person who has those feelings."
3435,f_r,f_r_497,0.406,"The original featuring Peter Sellers actually references the Pink Panther diamond.
Both the pink panther and the haunted mansion are rated pg-13"
3436,stance,stance_367,0.406,"@ZekeJMiller @Reince @SharonDay GOP plan to stop Trump? LOL Maybe they can put up loser candidates like Romney, McCain and Jeb!
@RSherman_25 Join Twitter Trump brigade #onethousandtweets to support message #MakeAmericaGreatAgain @realDonaldTrump"
3437,w_r,w_r_316,0.406,"On March 17 , 1995 Janet Reno ended the investigation .
Janet Wood Reno is the former Attorney General of the United States ."
3438,nmt_r,nmt_r_68,0.406,"Hey, me and my girlfriend are at the bar.
Hey, it's my girlfriend. That was seriously uncool."
3439,gr,gr_611,0.406,"I don't know exactly why is that...
I don't know what was previous knowledge or new to previous readers."
3440,stance,stance_475,0.406,"25% of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! -
@realDonaldTrump Stay the course! You can win! The USA needs your leadership and competence!"
3441,gr,gr_632,0.406,"It's always sexy, funny, and light reading.
LITERAL ADDICTION gives Time Thief 4 1/2 Skulls and definitely recommends it if you're looking for something fresh, funny, sexy and new."
3442,stance,stance_402,0.406,"@Stuart1927 @GoodCounselNet Thank goodness politicians saw sense and recognised women's rights over their own bodies.
Well that's a win for women in Texas. Thank you SCOTUS! #texas"
3443,nmt_r,nmt_r_112,0.406,"Is this about teaching Pop some lesson?
it was a lesson that reads:"
3444,stance,stance_348,0.406,"THE DONALD & CARLEY - Perfect Together! - #Trump
Why is it wrong when Trump is stating facts about illegal immigrants??? He is 100% Right"
3445,snli,snli_357,0.406,"A little girl in a green bathing suit is getting splashed in a water fountain.
A black and white dog is being soaked with a jet of water in a blue paddling pool."
3446,w_r,w_r_405,0.406,"As a semi-independent state , the Principality existed from 1571 to 1711 .
Barisal was a semi-independent area in Mughal period ."
3447,w_r,w_r_158,0.406,"Its main tributary is the Benue River .
It straddles the Cibin River , a tributary of the river Olt ."
3448,f_r,f_r_135,0.406,"We played a good joke yesterday, did we not?
The biggest joke played on man is that size doesn't matter."
3449,w_r,w_r_187,0.406,"Scene 2 : Wozzeck and Marie are walking in the woods by a pond .
Scene 3 : A military parade passes by outside Marie 's room ."
3450,stance,stance_175,0.406,"@_Poli_Ana_ No, she's got the #BlackLivesMatter vote w/o even talking to them. Most blacks are brainwashed by @TheDemocrats
@LeahR77 @DrMartyFox > With continued #Obama's & @TheDemocrats Admin policymaking, #USA will become #Greece! #WakeUpAmerica #NJ"
3451,stance,stance_202,0.406,"Pregnancy is not a crisis. It's a gift. Whether they be wanted by you or someone else, no child is unwanted. #ChooseLife #Adoption
Justice Breyer et al think injections into arms of killers is heinous. No word on acidic saline executing unborn babies, however."
3452,snli,snli_588,0.406,"A trio of dancers twirling in white skirts.
The bands guitarist begins his solo on stage."
3453,snli,snli_442,0.406,"Basketball players practicing for their game.
People in coats are watching a game."
3454,snli,snli_429,0.406,"Two black women in fancy uniforms
Closeup of two women hugging each other"
3455,stance,stance_346,0.406,"@m_lonz @LifeNewsHQ Captors have already been born and are no longer part of the body of a pregnant woman. That's the difference.
If it's getting old maybe you should stop calling embryos & fetuses babies."
3456,f_r,f_r_28,0.406,"I saw the classic from Australia.
Any bar in Australia, and that is a guarantee."
3457,w_r,w_r_66,0.406,"The Mandurah Railway Line is an interurban railway line , running through the south western suburbs of Perth , Western Australia .
The port city of Bunbury is the third largest city in Western Australia after Mandurah and Perth the state capital ."
3458,gr,gr_969,0.406,"And another aspect that I never expect from Feehan is a MC club.
I am intrigued by this MC club though."
3459,snli,snli_501,0.406,"Little boy in red getting ready to kick soccer ball while other boy watches.
One soccer player in an orange uniform getting hit in the face by a ball kicked by a player in blue."
3460,gr,gr_627,0.406,"I can't believe my stupidity in starting a series that isn't complete yet.
I honestly can't decide if I like Trickery or Persuasion more."
3461,gr,gr_107,0.406,"I might have to find a copy and do a quick read through to fully enjoy the story as it was meant to be told.
This is definitely a bedtime story that one day I will share with my own children."
3462,stance,stance_326,0.406,"This is not her first time at the rodeo! @HillaryClinton doesn't care who likes her or not This woman is on a mission #Tough
@realDonaldTrump @WhoopiGoldberg @Univision #VoteForHillary @HillaryClinton isn't racist. A leader who demands #EqualityForAll"
3463,snli,snli_707,0.406,"Children playing in water fountains that shoot up from the ground.
A man in black bathing trunks dives into water."
3464,gr,gr_410,0.406,"Daphne decides that the boy that went back with her brother might be a good place to start, maybe he knows how to find him.
I'm not sure I completely understood Daphne but I liked her."
3465,f_r,f_r_240,0.406,"u may know that she's loving you by gestures.
some one else shes loving is around her mostly"
3466,snli,snli_678,0.406,"A young child plays a musical instrument in front of another boy.
Five people looking up while holding musical instruments."
3467,stance,stance_423,0.406,"THE DONALD & CARLEY - Perfect Together! - #Trump
@GOP If you can not debate Trump, you should not be running for president. #backurbase."
3468,stance,stance_332,0.406,"@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident
Everything Donald Trump said was 100% true though."
3469,nmt_pp,nmt_pp_209,0.406,"It was my car which lead yesterday.
but yesterday you were racing with my car."
3470,nmt_r,nmt_r_192,0.406,"Maybe an inch and a half by a quarter inch?
Bring it in a quarter of an inch on the left."
3471,w_r,w_r_336,0.406,"It will also be used for driver and maintenance training and familiarisation .
Country Energy also is represented by a training and maintenance center ."
3472,nmt_r,nmt_r_183,0.406,"link to the program's Web page URL
The rating was obtained from the Web page."
3473,nmt_pp,nmt_pp_43,0.406,"With respect to him, the decision does not therefore need a statement of reasons.
accordingly, it was not necessary to justify the decision in relation to it."
3474,nmt_r,nmt_r_83,0.406,"Eating junk food, talking about our feelings.
What's with all the baking and the junk food?"
3475,snli,snli_282,0.406,"Two friends ride a bicycle.
Four children are playing together outside."
3476,snli,snli_17,0.406,"A little girl is walking down a path lined with large trees.
Two people with backpacks hike up a rocky dirt path next to a conifer tree."
3477,stance,stance_218,0.406,"I AM A CROOK...and I like it, like it, yes I do #HillaryCampaignSlogan #WakeUpAmerica #StopHillary2016 #specialreport
Do we breathe & live or ignore & collectively succumb to toxins of political, ecological, unwanton oligards? #p2 #bernie2016"
3478,stance,stance_149,0.406,"@HillaryClinton The deceit hand? Thats a hand you know well. Right?
@MyOTRadventure Compassion the new frontier Hillary will go where she's never gone before She'll need a village & a committee"
3479,gr,gr_56,0.406,"I loved Dex and how he and Sloane bickered but I was confused by the world.
He was a good team leader, dependable and loyal, but he carried a secret he couldn't share."
