,PairID,SentencePair
2691,nmt_r_46,"['the level of the game was disappointing.', 'Sixteen minutes remain in the game.']"
2692,nmt_r_47,"['Double-click on a name in the Contacts area to quickly start a new e-mail message.', 'When you heard this message, quickly give me a call.']"
2693,nmt_r_48,"[""I'll face the next warrior tonight after sunset."", 'by sunset tonight, Qualinest will be on fire.']"
2694,nmt_r_49,"['Technicians stood about the walls, hatani, tanunin and kosanin.', 'men-knights, mercenaries, and townspeople stood on the walls of Old Town.']"
2695,nmt_r_5,"['the fight quickly moved beyond the palace.', 'The proprietor moved it to the counter.']"
2696,nmt_r_50,"['indicate the method [8] of implementation.', 'Indicate the groups that the attendee belongs to']"
2697,nmt_r_51,"['you asked him for breakfast?', 'For an hour or so. I asked around about Goldie.']"
2698,nmt_r_52,"['by looking at his youth, the crowd cheered.', 'Making the Youth Guarantee a reality']"
2699,nmt_r_53,"['analysis of the acionens effectiitet og produitet 3.4.4.', 'it is an actionernes effectiitet og produitet 3.9.4.']"
2700,nmt_r_54,"['you have a nice town.', 'Town after town fell to him.']"
2701,nmt_r_55,"['[_ IsDlgTextStyle] Installing the [ProductName] Setup system to install [ProductName].', 'To install Windows XP on this partition, Setup must reformat it.']"
2702,nmt_r_56,"['there is still a need to improve the management of public finances.', 'It is essential to guarantee sustainable public finances.']"
2703,nmt_r_57,"['several Member States and their regions meet in every stage of the implementation of the initiative.', 'There was strong opposition to the intelligence initiative from several key governments.']"
2704,nmt_r_58,"[""They'll chopper out a surgeon within the hour."", ""I'll have planes in the air within the hour.""]"
2705,nmt_r_59,"['Advokatni kancelar JUDr. Miluse Calabkova on the EDB map', 'S-servis bke, s.r.o. vybaveni strelnic on the EDB map']"
2706,nmt_r_6,"['no, the Salafis threaten to punish non-believers.', ""The slave's right to punish his persecutors.""]"
2707,nmt_r_60,"['Rather to his surprise, Rajasinghe felt a mild sense of disappointment.', 'sensing a great adventure, he felt a great sense of unknowns.']"
2708,nmt_r_61,"[""Unable to update the interface's configuration at this time."", 'update the channel configuration. Update the icon.']"
2709,nmt_r_62,"['the Authority shall adopt the budget of the Office.', 'the Management Board shall adopt the budget.']"
2710,nmt_r_63,"['Making the current complementary scheme permanent needs a legal basis.', 'Fixed areas shall be included in the system on a permanent basis.']"
2711,nmt_r_64,"[""In this rare footage, everyone's favourite war hero, Captain America..."", 'The glorious Captain that you have seen on photos. The biggest hero of the Fatherland.']"
2712,nmt_r_65,"['The child in whose veins flows the blood of William Turner?', 'Veins run with the blood of eternity."" There it is.']"
2713,nmt_r_66,"['A reciprocity clause for these provisions will be included in the Agreement.', 'the scope of the framework agreement provides for its provisions 2, point 1:']"
2714,nmt_r_67,"['Solutions remain unchanged throughout the duration of the test.', 'Therefore the Directive should remain in that aspect unchanged.']"
2715,nmt_r_68,"['Hey, me and my girlfriend are at the bar.', ""Hey, it's my girlfriend. That was seriously uncool.""]"
2716,nmt_r_69,"['what happens to the starlight near the sun?', 'And after it rains, the sun comes out.']"
2717,nmt_r_7,"['analysis of the acionens effectiitet og produitet 3.4.4.', 'analysis of apropos effectiitet og produitet 3.8.4.']"
2718,nmt_r_70,"['the teachers simply came up with another game.', 'Sixteen minutes remain in the game.']"
2719,nmt_r_71,"['Unable to register the Attribute Memory resource.', 'Unable to expand an attribute with Object value']"
2720,nmt_r_72,"['after lunch they will be before the dinner croissants from the French club.', ""We'll have dinner at our favorite French restaurant, OK?""]"
2721,nmt_r_73,"[""it's the first summer day, and the weather has changed."", 'The important thing was simply that the weather had changed.']"
2722,nmt_r_74,"['I lost the Hero of the West.', ""Beyond this door, there's an arena for our hero.""]"
2723,nmt_r_75,"[""it's hard to determine because of the damage to the explosion."", 'The explosion had done no visible damage.)']"
2724,nmt_r_76,"[""you're taking a sweater in a shop."", 'to taking the life of Conor Greenleaf.']"
2725,nmt_r_77,"['Nobody fires a weapon inside the temple.', 'Nobody this prepared for anything of this wanted.']"
2726,nmt_r_78,"['In managing NGOs, the Chinese government is torn by conflicting goals.', 'neither the Chinese government nor the exporting producers mentioned any legal basis.']"
2727,nmt_r_79,"[""it's hard to judge the closest."", 'A female, to judge by the clothing.']"
2728,nmt_r_8,"['the server is a SOCKSv5 proxy server.', 'caching proxy server for Debian archive files']"
2729,nmt_r_80,"['Bring us the mattresses out of the truck.', 'Stick this cooler in the back of the truck.']"
2730,nmt_r_81,"['Right, bit of a strange one this.', 'Land of the weird, home of the strange.']"
2731,nmt_r_82,"['the folder containing the images sequences.', 'Clearly the images kind of get that across.']"
2732,nmt_r_83,"['Eating junk food, talking about our feelings.', ""What's with all the baking and the junk food?""]"
2733,nmt_r_84,"['The heroes saving the agony of death.', 'This is about the cover-up of an accidental death.']"
2734,nmt_r_85,"[""it's neither warm nor cold."", 'Neither their feet nor their faces.']"
2735,nmt_r_86,"['the applicant appealed against the contested order to the contested order on 11 March 2007.', 'The contested decision does not set out the allegations made against the applicant.']"
2736,nmt_r_87,"['the heat of the trees penetrated the warmth of the sun.', 'The summer sun caused a heat shimmer over the ocean.']"
2737,nmt_r_88,"['You must bring up the children.', 'Bring us the mattresses out of the truck.']"
2738,nmt_r_89,"[""By Magellan's Pass, by the tip of South America."", 'Is this your first visit to South America?']"
2739,nmt_r_9,"[""the current school can't answer that question."", 'If the answer to Question 1 is in the affirmative:']"
2740,nmt_r_90,"[""where'd everyone go in the fog?"", 'Tomorrow, a little fog at the beach.']"
2741,nmt_r_91,"['the door of the dining room was wide open.', 'With a gasp, Fara jerked the door wide open.']"
2742,nmt_r_92,"['a human life is the greatest sin.', ""Disobedience is a woman's greatest sin.""]"
2743,nmt_r_93,"['the Japanese heard from Hirohihita on radio surrender.', 'Surrender reached the Japanese in a broadcast by Hirohito.']"
2744,nmt_r_94,"['they all want a merry Christmas for the Georgia plant.', ""He'd have been so pleased with just a 'Merry Christmas'.""]"
2745,nmt_r_95,"['three, no?"" The soldier turned to his companion.', ""He's turned his dream into a plan.""]"
2746,nmt_r_96,"[""where'd everyone go in the fog?"", 'There were footsteps in the fog.']"
2747,nmt_r_97,"['my teacher taught me this method.', 'The teacher came and withdrew her statement.']"
2748,nmt_r_98,"[""Chaos reigns after the King's death."", 'This is about the cover-up of an accidental death.']"
2749,nmt_r_99,"['an iron grate whispered inside them.', 'A cold breeze whispered into the room.']"
2750,snli_0,"['five ballerinas dancing and jumping in the air at the same time.', 'Eight people jumping up at the same time in a wooded setting by a river.']"
2751,snli_1,"['Men converse as two men are in a bucket lift.', 'There is no food at home and waiting for my son.']"
2752,snli_10,"['A man balancing a green ball on a pole for a crowd on the street.', 'A male soccer player kicks the soccer ball with his right foot.']"
2753,snli_100,"['A man with dark hair and a brown jacket frowns as he stands in the snow.', ""A man in a brown suit jacket is standing beside the ship's helm.""]"
2754,snli_101,"['A man and two women in a public market.', 'A group of people at an outdoor fruit market']"
2755,snli_102,"['Two women watching over a herd of goats in a rural setting.', 'A bunch of women stand in a crowded room taking pictures and standing around.']"
2756,snli_103,"['A small black dog playing with a ball in the grass.', 'Two children are playing with a soccer ball on grass.']"
2757,snli_104,"['Two people row a boat.', ""A cat bites a human's nose.""]"
2758,snli_105,"['A man is holding an umbrella.', 'Today is a great day for an umbrella.']"
2759,snli_106,"['A person sits with their back against a white wall with a tan dog.', 'A mother sits against a shabby wall, nursing her baby with a bottle of milk.']"
2760,snli_107,"['A man in black is taking a jump on a snowboard.', 'A snowboard rider jumping high on his snowboard in the snow.']"
2761,snli_108,"['A little girl in a very pretty strawberry shortcake t-shirt.', 'Little boy in SpiderMan t-shirt standing on staircase.']"
2762,snli_109,"['Numerous amounts of buildings surrounding tourists.', 'A man and a woman pose for the camera with pursed lips.']"
2763,snli_11,"['This appears to be a Muslim woman with her legs in a hole.', 'A man examining what appears to be food in a kitchen.']"
2764,snli_110,"['A man jogging on the sidewalk while listening to music.', 'A class of students are seating on the lawn listening to music.']"
2765,snli_111,"['A child in a blue sweater holds a pen in his mouth.', 'Small child in green sweater with plant in mouth.']"
2766,snli_112,"['Dog jumps to catch a Frisbee while people watch.', 'A man playing ultimate frisbee makes a diving catch.']"
2767,snli_113,"['A construction worker in an orange vest walks.', 'Several construction workers are looking at an escalator']"
2768,snli_114,"['two blonds are staring off into the distance.', 'A blond baby reaching for a bowl of cookie dough.']"
2769,snli_115,"['A young girl in a playground is pulling the string on a pink yo-yo.', 'A man is in a large field pulling on a string that is attached to a hot air balloon.']"
2770,snli_116,"['A woman in a black cap and outfit sits in the sand.', 'A brown dog plays in the sand near a man in a green cap.']"
2771,snli_117,"['Two young children working together to operate a bicycle.', 'Scene of two children sitting amongst the contents of a produce stand.']"
2772,snli_118,"['An elderly Asian woman is holding an object in her hands.', 'Two older Asian women smile and eat together.']"
2773,snli_119,"['A man in a denim jacket playing the piano in the street.', 'A man in a red and black jacket playing a saxophone.']"
2774,snli_12,"['Man with shirt hair and blue tie holding baby.', 'Four kids are climbing on a fake black bear.']"
2775,snli_120,"['A woman in a purple shirt carries three full shopping bags.', 'A group of various people stand outside of a store called ""Central Market.']"
2776,snli_121,"['A skateboarder is doing a trick on a wooden step beside a white building.', 'A daschund with an open mouth appears to bark at a bubble making machine in the grass.']"
2777,snli_122,"['A boy playing in water with a football.', 'A crane lifts into the air above the water.']"
2778,snli_123,"['A man in a group of protesters yelling into a microphone.', 'people are protesting with whistles and megaphones.']"
2779,snli_124,"['A girl stands on two thin logs and photographs buffalo across a river.', 'A brown and white corgi trailing a leash chasing sheep.']"
2780,snli_125,"['a man holding an umbrella in the snow.', ""A cat bites a human's nose.""]"
2781,snli_126,"['A lady jumping on a trampoline with rolling mountains in the background.', 'The dog carries a stick and jumps over a log in the woods.']"
2782,snli_127,"['A young child in a stroller wearing a green jacket.', 'a blond child is sleeping in a stroller.']"
2783,snli_128,"['A young girl wearing a pink shirt walks through an open door.', 'A toddler is opening the oven door of a pink play kitchen set.']"
2784,snli_129,"['a tennis player hits the ball.', 'A kid sitting on a soccer ball at the park.']"
2785,snli_13,"['Three young boys are jumping and playing in the hay.', 'Three farmers stacking bails of hay on a truck.']"
2786,snli_130,"['Many video cameras are set up in front of a concrete wall.', 'Boy riding a donkey talking to another boy standing by an adobe wall.']"
2787,snli_131,"['A male and female watching something interesting.', 'A female fire dancer spinning flames.']"
