,SentencePair,PairID,SubsetID,SourceID
2848,"['Brown dog catches a ball in a sunny yard', 'a golden dog tries to catch a ball']",SNLI_187,SNLI,SNLI
2849,"['A group of men and women eating and drinking.', 'Two women appear to sleep at a table in a diner.']",SNLI_188,SNLI,SNLI
2850,"['A child surrounded by adults in lawn chairs being splashed out of a bottle of water.', 'A black and white dog is being soaked with a jet of water in a blue paddling pool.']",SNLI_189,SNLI,SNLI
2851,"['A young woman is awaiting the serve from her opponent.', 'Two kids on camel back in desert']",SNLI_19,SNLI,SNLI
2852,"['A girl with her hair flying up from her head poses on a skateboard', 'A woman, playing music, smiles as a crowd surrounds her.']",SNLI_190,SNLI,SNLI
2853,"['An older man in a blue plaid shirt is playing the bagpipes.', 'A man with gray hair and a bear sits in a chair on the street with a guitar by his side.']",SNLI_191,SNLI,SNLI
2854,"['People testing the gaming console called the ""Wii"".', 'A player surveys the court to inbound during a high school basketball game.']",SNLI_192,SNLI,SNLI
2855,"['A group of people appear to be shouting or protesting.', 'A man examining what appears to be food in a kitchen.']",SNLI_193,SNLI,SNLI
2856,"['A baseball player in a white and red uniform is sliding to base.', 'One baseball player sliding into second base and another about to catch the ball in an effort to make the out.']",SNLI_194,SNLI,SNLI
2857,"['two men look over cliff near the beach.', 'People are hanging out at a beach side cafe.']",SNLI_195,SNLI,SNLI
2858,"['A sunset scene with a mountain in the background and people walking across a walkway bridge.', 'A bunch of birds flying towards a building with an antenna in the background amid a beautiful sunset.']",SNLI_196,SNLI,SNLI
2859,"['A man in a green hat and blue swim trunks sunbathing on the beach.', 'Two girls holding hands and jumping as they walk downhill on beach.']",SNLI_197,SNLI,SNLI
2860,"['A couple of musicians are enjoying an outdoor gig.', 'A group of people enjoying a hot air balloon ride.']",SNLI_198,SNLI,SNLI
2861,"['A man lies next to the water on a beautiful day to enjoy the great view.', 'A heavyset tourist reads the posted news article on the wall of an underground subway.']",SNLI_199,SNLI,SNLI
2862,"['Two boys are posing along with an adult in a ninja-like costume', 'A lone little girl surrounded by adults is eating cake.']",SNLI_2,SNLI,SNLI
2863,"['Two children standing in swimwear standing together in the sand.', 'Four children are playing together outside.']",SNLI_20,SNLI,SNLI
2864,"['A man kicking a football on a field.', 'A female fire dancer spinning flames.']",SNLI_200,SNLI,SNLI
2865,"['What a beautiful scene here and the man enjoys it by sitting on the bunch.', 'A bunch of birds flying towards a building with an antenna in the background amid a beautiful sunset.']",SNLI_201,SNLI,SNLI
2866,"['A toddler with a blue scarf wrapped on his head plays with a wooden toy.', 'A toddler sticks paper ""P"" letters to a wood paneled wall.']",SNLI_202,SNLI,SNLI
2867,"['An old Asian man, with a blue shirt, sits with his cane.', ""Boy in Asian garb sits on his father's shoulders and looks alarmedly into the distance.""]",SNLI_203,SNLI,SNLI
2868,"['A man walking across a patch of grass in the middle of a street.', 'a young man looks at a book on the ground in a wooded area.']",SNLI_204,SNLI,SNLI
2869,"['An older couple is standing in a kitchen together.', 'Two older Asian women smile and eat together.']",SNLI_205,SNLI,SNLI
2870,"['a line waiting to get into a movie', 'A hockey team waits at the hockey rink.']",SNLI_206,SNLI,SNLI
2871,"['A small child in winter attire sledding in some snow.', 'A man is watching a boat at sunset.']",SNLI_207,SNLI,SNLI
2872,"['A lady in a dark top and black necklace is sitting next to a man in a black sweater and listening to a conversation.', 'A young African-American man is wearing a denim jacket and a sideways cap talking into a microphone in a dark club.']",SNLI_208,SNLI,SNLI
2873,"['Kids playing ball outside in front of building.', 'Kids are playing a game of ball outdoors.']",SNLI_209,SNLI,SNLI
2874,"['A man in a gray shirt is walking next to a concrete wall.', 'a little baby skateboarding on a small concrete wall']",SNLI_21,SNLI,SNLI
2875,"['Performers doing as they should atop a soccer field.', 'A bike rider is doing performance tricks.']",SNLI_210,SNLI,SNLI
2876,"['A dog attempts to pick up a large tire with its mouth.', 'A brown dog is attempting to catch a Frisbee in its mouth.']",SNLI_211,SNLI,SNLI
2877,"['A man picking up stones at the beach.', 'A man is working on steel.']",SNLI_212,SNLI,SNLI
2878,"['This is a man in a clown costume balancing a saucer on top of a stick, on his nose.', 'A clown in a field with trees and people behind him balancing a plate on a stick on his nose.']",SNLI_213,SNLI,SNLI
2879,"['A street performing juggler entertains a crowd.', 'A band is performing a song in a club.']",SNLI_214,SNLI,SNLI
2880,"['A man wearing a black sweatshirt poses for a picture in a parking lot.', 'Five men pose for a picture while holding one of their friends.']",SNLI_215,SNLI,SNLI
2881,"['A man pours a drink for his customer.', 'A man with a beer closes his eyes to smile.']",SNLI_216,SNLI,SNLI
2882,"['A gut wearing a plaid shirt with a mustache selling fish at a market.', 'A male is standing in a river and fishing and is holding a net.']",SNLI_217,SNLI,SNLI
2883,"['A bmx rider does a trick against a graffiti covered wall.', 'A heavyset tourist reads the posted news article on the wall of an underground subway.']",SNLI_218,SNLI,SNLI
2884,"['People with digital cameras are crowded in a small area.', 'A man standing in front of multiple piles of soil about shovel with others.']",SNLI_219,SNLI,SNLI
2885,"['The young boy opens his arms as waves come crashing near him.', 'A person surfs in the curl of a wave, obsured by the falling water.']",SNLI_22,SNLI,SNLI
2886,"['The two workers enjoy a moment of levity while in the truck.', 'Two young Snowman builders take delight in their creation.']",SNLI_220,SNLI,SNLI
2887,"['Four people, in colorful kayaks, are on the water on a sunny day.', 'A group of people on different colored boats enjoys a great day on the water.']",SNLI_221,SNLI,SNLI
2888,"['A mother lying on a blue blanket plays affectionately on the floor with her toddler son.', 'A little girl pulls on a blanket while a little boy lies on top of it.']",SNLI_222,SNLI,SNLI
2889,"['An outdoor market vendor reaches up with a pole to knock rainwater off of the tarp covering her stall.', 'Vendors are selling their goods, in an outdoor food market, while shoppers make purchases.']",SNLI_223,SNLI,SNLI
2890,"['A brunette woman taking a big bite of some food.', 'Black Labrador biting a brown dogs neck.']",SNLI_224,SNLI,SNLI
2891,"['Three men stand in front of some sort of machinery and look bored.', 'Three elderly men resolve issues on their mechanical fly-plane.']",SNLI_225,SNLI,SNLI
2892,"['Three whales are jumping in the air while people watch.', 'Three women playing volleyball and two are jumping to attempt to block a shot.']",SNLI_226,SNLI,SNLI
2893,"['A man playing the guitar at a club.', 'A kid sitting on a soccer ball at the park.']",SNLI_227,SNLI,SNLI
2894,"['Three ice hockey players in black play outside.', 'Three cricket players in mid game.']",SNLI_228,SNLI,SNLI
2895,"['Older man and woman are in costume on stage during a performance.', 'An old man is standing before a crowd to perform a feat.']",SNLI_229,SNLI,SNLI
2896,"['A person is carrying a lot of objects along a sidewalk.', 'A man kneels on the ground doing some sort of project on his own.']",SNLI_23,SNLI,SNLI
2897,"['Two children play in a pile of unspooled toilet paper.', 'two children, a girl and a boy are practicing their writing.']",SNLI_230,SNLI,SNLI
2898,"['East Asian woman with child holds drink glass.', 'An Asian woman is sitting on a tiny stool eating a meal.']",SNLI_231,SNLI,SNLI
2899,"['A purple paraglider flying over the ocean near a cliff.', 'A man is climbing the side of a mountain over the ocean.']",SNLI_232,SNLI,SNLI
2900,"['A kit looking at large artwork displayed outside a business building.', 'Horrific artwork displayed at the local hipster bar.']",SNLI_233,SNLI,SNLI
2901,"['The children are playing a game of checkers.', 'A group of children are participating in a nature walk.']",SNLI_234,SNLI,SNLI
2902,"['Two men in a city working at a construction site, with tall buildings behind them.', 'A man in a superhero costume, complete with mask and cape, posing in a public venue with pedestrians around.']",SNLI_235,SNLI,SNLI
2903,"['A crowd cheers on a baseball team.', 'Two old women enjoying at a gathering.']",SNLI_236,SNLI,SNLI
2904,"['Four boys are outside at a playground with a green and yellow ball.', 'Children dressed in green and yellow soccer uniforms run after a soccer ball']",SNLI_237,SNLI,SNLI
2905,"['Two men performing an experiment, that is smoking.', 'A boy on a mountain bike is performing on a dirt track before spectators under a tent.']",SNLI_238,SNLI,SNLI
2906,"['A little blond girl is dressed up like little Red Riding Hood.', 'A little blond boy and a young woman in jeans walk through a plaza.']",SNLI_239,SNLI,SNLI
2907,"['A sitting man playing the violin.', 'A man holding an acoustic guitar.']",SNLI_24,SNLI,SNLI
2908,"['Child reaching out to take something from oddly dressed lady.', 'A small girl standing on one leg in the grass, with another child in the background.']",SNLI_240,SNLI,SNLI
2909,"['An older woman watches a younger woman play with a child.', 'An elderly woman giving her daughter a hug.']",SNLI_241,SNLI,SNLI
2910,"['Three puppies on a couch next to a bottle of milk.', 'Three people resting on a snowy mountain.']",SNLI_242,SNLI,SNLI
2911,"['A man cleaning a large window.', 'A dog with a muzzle in the grass and sunlight.']",SNLI_243,SNLI,SNLI
2912,"['People dancing together in a crowd.', 'Four children are playing together outside.']",SNLI_244,SNLI,SNLI
2913,"[""A small girl puts confetti on a smiling woman's hair."", ""A man is putting a tattoo on a another's man upper back.""]",SNLI_245,SNLI,SNLI
2914,"['An older woman is speaking with a Madrid police officer.', 'A black man wearing a gray jacket speaks into a microphone.']",SNLI_246,SNLI,SNLI
2915,"['Man lying down on a table being tattooed on his stomach.', 'There is a girl in a Puma jacket being hugged from behind by another girl.']",SNLI_247,SNLI,SNLI
2916,"['A dog chasing a pink ball.', 'A kid sitting on a soccer ball at the park.']",SNLI_248,SNLI,SNLI
2917,"['Dog with white collar yawning', 'A dog with a muzzle in the grass and sunlight.']",SNLI_249,SNLI,SNLI
2918,"['A skier falls down a hill.', 'A skier goes down a slope.']",SNLI_25,SNLI,SNLI
2919,"['A little girl is jumping from bed to bed while a little boy is watching and another little girl has her back to the camera.', 'This little girl, her blond-hair held back by a red band, sticks her tongue out playfully at the camera.']",SNLI_250,SNLI,SNLI
2920,"['A white man and an African American appear to be sitting in front of a scenery with plants and a tree.', 'An American footballer in red is being tackled by three players in white whilst other red players look on.']",SNLI_251,SNLI,SNLI
2921,"['Young girl in red t-shirt jumping in jumping apparatus', 'A man in sunglasses and a green t-shirt jumps up to hit a volleyball.']",SNLI_252,SNLI,SNLI
2922,"['Young lady on a ferry takes a photo of the water with her phone.', 'In this photo, a woman is on the phone smiling.']",SNLI_253,SNLI,SNLI
2923,"['Man tired sleeping on bench.', ""A cat bites a human's nose.""]",SNLI_254,SNLI,SNLI
2924,"['A skateboarder approaches a ramp.', 'A dog leaps over a barrier.']",SNLI_255,SNLI,SNLI
2925,"['Women on horse jumping over gate.', 'A little girl swimming in a pool.']",SNLI_256,SNLI,SNLI
2926,"['Man holds three burning sticks while standing near a playground.', 'Three little girls in green playing soccer against one little girl in blue.']",SNLI_257,SNLI,SNLI
2927,"['A woman in black pants doing a karate style kick in the grass with a small child in front of her.', 'Two people performing karate, one kicking a block of wood while the other holds it.']",SNLI_258,SNLI,SNLI
2928,"['Two groups of shirtless men are in the water in the distance.', 'A shirtless guy with blue shorts and a surfboard walking towards the beach water.']",SNLI_259,SNLI,SNLI
2929,"['An older woman adding spices to food she is preparing.', 'An old man talks to a younger woman wearing a name tag.']",SNLI_26,SNLI,SNLI
2930,"['Group of children and some adults gathered outside stone buildings.', 'A group of adults and children dressed up and dancing.']",SNLI_260,SNLI,SNLI
2931,"['A woman running into surf.', 'A man kayaking through rapids.']",SNLI_261,SNLI,SNLI
2932,"['A man in a black wetsuit surfing.', 'A girl splashing in a wave at the beach.']",SNLI_262,SNLI,SNLI
2933,"['A man reads will sitting outside.', 'An elderly woman giving her daughter a hug.']",SNLI_263,SNLI,SNLI
2934,"['Indian women in colorful Saris speak and look through material while a child sits close by.', 'Man with a cigarette in his mouth bent over talking to an old women in a pink cap.']",SNLI_264,SNLI,SNLI
2935,"['A jogger wears a robot hat.', 'A jogger with a dog approaches a ladder truck.']",SNLI_265,SNLI,SNLI
2936,"['A girl wearing sunglasses and an orange tank top hula hoops.', 'girls wearing pink clothing playing the hula hoop.']",SNLI_266,SNLI,SNLI
2937,"['A surfer riding a small wave.', 'A rock climber pauses to look out over the ocean.']",SNLI_267,SNLI,SNLI
2938,"['Three construction workers in orange vests speak to one another in front of railroad tracks.', 'A construction worker in a gray shirt and jeans crouches next to a orange bucket and white bags of materials.']",SNLI_268,SNLI,SNLI
2939,"['An Asian woman with glasses in a green chair singing.', 'Asian girl sleeping on chair with backpack.']",SNLI_269,SNLI,SNLI
2940,"['A man sings into a microphone on a stage.', 'A man holding an acoustic guitar.']",SNLI_27,SNLI,SNLI
2941,"['Woman in green tops is watching the dark clouds.', 'A man wearing sunglasses and blue top getting wet from water fountain']",SNLI_270,SNLI,SNLI
2942,"['A troupe of flamboyant clowns.', 'A bunch of travelers stand around.']",SNLI_271,SNLI,SNLI
2943,"['An old woman is having her nails done.', 'People making line to make their purchase in the antique store.']",SNLI_272,SNLI,SNLI
2944,"['Children playing with a remote controlled car in a road.', 'Man stands on distant cliff overlooking a green valley.']",SNLI_273,SNLI,SNLI
2945,"['Two men on a canoe are throwing a net into a lake.', 'A tropical fisherman throws an orange net into a river.']",SNLI_274,SNLI,SNLI
